Mean_Atomic_Radius,Atomic_Size_Diff,Avg_Tm,Std_Dev_Tm,H_mix,Std_Dev_H_mix,S_mix,EN,Std_Dev_EN,VEC,Std_Dev_VEC,Mean_Bulk_Mod,Std_Dev_Bulk_Mod,Phase
-0.5173577559,-0.3424056713,-0.1864392038,-0.07414870976,0.4303772684,-0.7180943059,-0.2021755097,0.6268633003,-0.9491226195,0.4346390356,0.568269347,0.7243900236,-0.3274122344,Im
-0.1483271275,0.3153958549,-0.9720896244,0.7104469143,-0.2243949563,-0.01845625926,-0.1026950291,0.548843131,-0.1884586131,0.2665835279,1.291042632,0.1045336804,0.5015967631,FCC_PLUS_BCC
-0.864064988,-1.481584716,-0.1704371769,-0.6241476498,-0.4325206938,0.6526052719,0.0266462718,-0.1397161657,0.2684747753,0.3091832421,-0.1299485419,0.268742987,-0.7475380787,FCC_PLUS_BCC
-0.2463191586,-0.1246070805,-0.5685277686,0.2721049469,-0.01127213277,-0.1767911121,-0.9891300373,0.6963191508,-0.2301119163,0.7940022068,0.9979434182,0.6147844666,-0.02677604123,Im
-0.5297952232,-0.1494817533,-0.01402228372,-1.379070805,0.2202485191,0.2549294679,-0.2600200263,0.6085107285,-0.4747169445,0.7829328248,0.438932398,0.8472692327,-0.8420922843,Im
1.38019228,0.1587422456,0.6297730095,-0.3005419149,0.2232511437,-0.5288312177,-1.63093591,-1.234209654,-0.4203746117,-1.216823104,-1.567117619,-1.842024595,-1.778425216,BCC_SS
-0.6740134453,-0.5614619066,0.3003165159,-0.2361584831,0.4339092832,0.008471189829,-0.187482263,1.494927593,-0.01314110517,0.9858762217,0.1425644441,1.492455005,-0.9906963771,Im
-1.823208139,-1.109392003,0.1226617134,-1.289880642,0.9750091167,-1.497977185,-1.621772747,0.9722393715,-0.6241322348,1.519130356,0.3303309191,1.293087057,-1.390871381,FCC_SS
-0.2689904489,-0.1228749725,-0.5808997458,0.2204388609,0.02180998297,-0.1948111133,-1.000626762,0.729459218,-0.269279741,0.8311838688,0.9733536071,0.636047492,-0.05546884951,Im
0.6094726551,0.2748361617,0.3189214599,1.681055408,-3.359124363,1.796695923,0.1441355525,-0.8509076788,-1.452971739,-1.503057228,-0.5642081618,-1.485064729,-0.08318490626,Im
-0.1559610843,0.3296212123,-1.004946986,0.733464074,-0.2803145235,0.02015873204,-0.1241036811,0.5668394974,-0.1663073793,0.2839647913,1.335346933,0.1165071924,0.528946937,FCC_PLUS_BCC
-1.129924109,-0.9732783713,0.001864784483,-1.496614853,1.2667274,-1.84572975,-0.6862666389,1.154234744,-1.399378135,1.108400085,0.08495315804,1.11036977,-1.825321467,FCC_SS
-0.1726664756,0.3193345702,-0.9968578676,0.7220537041,-0.2811314875,0.0173686781,-0.1457989521,0.5638058092,-0.159592676,0.2864137498,1.338622791,0.1203994367,0.5123769598,FCC_PLUS_BCC
-0.1815100568,-0.03807384723,-1.681575399,0.07659763655,-1.16443348,-0.1940459856,-1.035319464,-0.2978146016,0.7448546023,0.07725020229,0.6231065416,-0.3996671723,0.3562267885,Im
-0.5037965093,-0.3156907193,-0.199257821,-0.02138900431,0.3904361849,-0.6831495595,-0.1703429631,0.6106104303,-0.8759724491,0.377750365,0.5899802344,0.6832980498,-0.3141371608,Im
-0.6953023048,-0.9074020915,-0.7715483738,-0.07308380219,1.77038319,1.788866506,0.6556709733,0.1955274308,0.5472344629,1.578004147,0.5168859167,0.003928630662,-0.7056897275,Im
0.1843848377,1.393675493,-0.866380425,0.8168574266,-1.167032513,0.8618662662,1.57688455,-0.09027844613,0.2861701862,-0.1977350897,1.522561359,-0.2816717059,0.7679266433,BCC_SS
2.125510375,0.01640191681,0.6225523815,0.3655689725,1.869110677,-1.257586422,-1.101908353,-2.113869424,-0.9841853467,-1.822814365,-2.771164861,-1.294455861,-0.1872361328,BCC_SS
-0.8172818515,-0.9360570227,-0.5194144353,-0.350994605,5.202302959,-0.472924273,0.5311479821,1.409321109,-1.530771271,1.989656554,0.4373579622,0.7198979779,-1.052299498,FCC_SS
1.499339274,0.4357182538,1.286953553,0.3332085199,0.8397692624,-0.335139503,0.5305040711,-1.497167468,-0.3261937854,-1.032569903,-1.378222766,-0.9687972449,0.1744737718,BCC_SS
-0.5285497036,-0.3471497398,-0.1632065975,-0.08036802845,0.4370684168,-0.7037722952,-0.2040113711,0.625155006,-0.923516445,0.4591759016,0.5589979168,0.7086944264,-0.3452443203,FCC_SS
-0.1461783659,0.04930856952,-1.688411556,0.07311734673,-1.212935487,-0.1430801855,-0.9066236754,-0.3085772044,0.7474528299,0.07370082242,0.651218917,-0.3987804166,0.3575000124,Im
1.21328809,0.9903877641,1.098648148,-0.3507226563,0.5342921598,-1.003939143,0.5316742677,-0.7213361813,1.499621466,-0.7026451747,-0.5339406797,-0.6720864627,1.284207871,BCC_SS
-0.8590249177,-0.7274449109,0.1739124481,-1.169900007,1.228428802,-1.846063696,-0.5053128174,0.8998714357,-1.263539094,1.049162293,0.1352243359,0.9981623803,-1.376121616,Im
0.821199682,0.2940140719,0.4100160019,2.040423393,-1.616231437,1.572601206,-0.09082591981,-0.6566024985,1.106286195,-1.601130283,-0.2520348889,-0.7498855909,1.429103356,BCC_SS
1.373861916,0.2070346834,0.6566504693,-0.2838606113,0.1974513965,-0.5261597586,-1.583532191,-1.226789281,-0.4024861205,-1.209541966,-1.579106349,-1.841436863,-1.756684241,BCC_SS
-1.106806657,-1.384173161,-0.294247575,-0.8399766664,-0.1193663481,0.2553612079,0.5183733466,0.04103128302,0.3850433357,0.6672617127,-0.04212452686,0.3842925749,-0.6730801226,FCC_SS
-1.841556643,-1.110141974,0.1316324187,-1.29206872,0.9644569011,-1.503049054,-1.665260805,0.9648761078,-0.6151278335,1.497154709,0.3479203079,1.287814996,-1.386853897,FCC_SS
-1.450854933,-1.802635071,-0.8642450007,-1.953703588,0.2722529479,-0.2957211559,-0.7037079175,0.4074906987,0.623032446,1.787148613,-0.2474499991,0.5147647489,-0.4210106051,FCC_SS
-1.853935579,-1.118905294,0.1230828279,-1.278843361,0.9655326918,-1.508315314,-1.658738793,0.960358252,-0.605764522,1.506390817,0.3424463192,1.282632373,-1.377612258,FCC_SS
-0.752687011,-1.913083109,-0.4873071237,-1.095567175,-0.7215706484,0.7544125029,-1.299483662,-0.2192854159,0.03783081018,0.1715336275,-0.4532110116,0.07902911355,-0.6769977691,Im
0.248392139,1.232287262,0.8010551845,0.4318530117,0.2202368296,-0.6213934775,-0.089367798,0.5656693219,1.028124316,-0.2836906423,0.2292887532,0.7365820012,1.051773767,Im
-1.879020041,-0.2917144372,-0.1422523758,-0.2283585765,-0.2594341973,0.3407320353,1.031695144,0.1877958423,0.7908988937,0.4976402576,0.04486483256,0.6761219589,0.2304634114,FCC_SS
0.1593669724,1.350385798,-0.8884679497,0.796681758,-1.059198095,0.8876695696,1.482733589,-0.04059731431,0.2269845115,-0.1856906149,1.478583117,-0.2186031962,0.7339699019,Im
0.9401054335,0.04989926357,1.312671033,0.6497470047,0.3161657617,-0.9032245471,-0.6894121233,-1.154673533,-1.283077802,-0.830215562,-1.081274756,-0.7925425544,0.5116913599,BCC_SS
1.405055731,1.199606102,0.9474732001,-0.288865325,0.7924078511,-1.149999429,-0.2139287197,-0.7331408798,1.717187037,-0.7499425223,-0.3764783997,-0.6061610254,1.466614799,BCC_SS
0.1815240601,1.317190259,-1.105471156,1.05427698,-0.9696123303,0.6926166449,1.342751969,-0.06572955757,0.1557137927,-0.1696090024,1.590332613,-0.2634903284,0.8808438323,Im
1.954577799,0.1714890695,0.7946881487,-0.518581035,0.4641729488,-0.7559084087,-0.6526215491,-1.876343266,0.1090330449,-1.430292246,-1.851515802,-1.833150907,-1.85545765,BCC_SS
0.5054853005,-0.8678612727,5.117674778,-1.010589986,-0.3292897909,1.014411676,-0.6895441692,2.092672201,2.129446009,-0.3185779845,-1.112919223,5.097947222,1.947626309,BCC_SS
0.3118878654,1.884818462,-2.235082561,1.845416079,0.2151907833,0.8195547765,-1.860271572,-0.4582395077,0.154750871,-2.004769531,1.623631063,-2.03420873,-0.1112066993,Im
-0.2366983809,0.4452648662,-0.4471834001,-0.3329833784,-0.5351895704,0.8273526056,-0.1318996917,0.6316096762,0.05535487443,0.71789093,0.7430559277,0.4823852455,-0.1222595489,Im
-0.7163954665,-0.9680777442,-0.7686567325,-0.122619128,1.853280885,1.817516183,0.5519672589,0.1323454606,0.5575827275,1.528889249,0.475647076,-0.03328865968,-0.7602895991,FCC_PLUS_BCC
1.320151511,0.1642574737,0.6091288172,-0.2875548383,0.178944781,-0.5038628467,-1.58776513,-1.168275616,-0.4890604624,-1.190342762,-1.563476013,-1.81926322,-1.627005524,BCC_SS
1.068279417,0.1687346707,0.9592203293,0.4897396352,0.302378326,-0.822558192,-0.8691949708,-1.164367417,-0.9809200162,-1.002550445,-1.275223686,-1.251094036,-0.04473843872,BCC_SS
0.8328316941,0.8404288889,0.3672539283,1.236169471,-2.08942031,1.729654227,-0.05838909909,-1.004387208,-0.5459030497,-1.452137121,-0.7685127804,-1.613554781,-0.2987051538,Im
1.013497342,0.281385235,0.8252255299,1.293612145,-0.9050491939,1.254854721,0.9930354242,-1.188435248,-0.8020369248,-1.208290998,-0.9614315725,-1.115330695,0.2890867752,BCC_SS
-1.106372112,-1.37969287,-0.2948080818,-0.8388744861,-0.1287656723,0.2505664371,0.5337313895,0.04507074032,0.3862529959,0.6781286618,-0.04083849409,0.3837298731,-0.6739127804,FCC_SS
-0.7523555366,-0.448637686,-0.009568385548,-1.73470161,0.5886578429,-0.3460850815,-0.517657778,0.7441039366,-0.8506065975,0.9332753946,0.3027289531,0.9087364337,-1.2446686,Im
1.244857386,0.4453156139,0.6545334693,-0.236368634,0.106712275,-0.5387096569,-1.433227501,-1.198732478,-0.3640465088,-1.134358436,-1.435394359,-1.830613041,-1.367278508,BCC_SS
1.456176768,0.9425617215,1.01355029,-0.4186291667,0.6311122022,-1.143369834,0.049120306,-0.7829998637,1.516352685,-0.7950508168,-0.5402130812,-0.6750092088,1.251865316,BCC_SS
0.0405407561,0.5654163063,-1.108450328,1.101508844,-0.4116581983,-0.07986251007,0.5316809579,0.2583078794,-0.1703995102,0.009848024849,1.184223549,-0.0807292745,0.7227723316,Im
2.124552731,0.01868911002,0.6402347401,0.3966406031,1.883488147,-1.240138395,-1.060420571,-2.122433072,-0.9603348997,-1.799777386,-2.703760148,-1.307814065,-0.1452322578,BCC_SS
0.8530786075,-0.09287628047,1.361842568,0.5920852364,0.215871633,-0.8562638027,-0.866116922,-1.081620845,-1.467219973,-0.7781270789,-1.155343007,-0.7859988931,0.4567300116,BCC_SS
-3.196485734,3.458406174,0.4232898927,3.749290836,-1.044213138,-0.1172117154,1.697257545,3.279672715,1.500953286,-0.2431943749,1.530596217,1.92909611,3.276169914,Im
2.490363801,0.02894973905,0.8192028935,0.3130089767,1.973483328,-1.149181733,-0.9052244989,-2.640393581,-0.9837234113,-1.74845471,-2.515994679,-1.242387867,-0.08282077376,BCC_SS
-0.5496167449,-0.6459790392,-0.07105848177,-1.759743716,1.187217802,-1.102467061,-0.4624973263,0.9751126014,-1.508472836,0.8045976287,0.1242469579,0.9594351813,-1.880904573,FCC_SS
0.2467484344,1.553026962,-1.80942276,1.018778305,-1.201521951,1.343430575,0.297787654,-0.1470347005,0.7981359696,-0.1038957583,2.068138659,-0.5750519482,0.5934971705,FCC_SS
-1.113836045,-1.379216832,-0.2967766374,-0.8510654074,-0.1123373688,0.2509434986,0.5075098305,0.04832017507,0.3795828152,0.6710825096,-0.0468414163,0.4006263012,-0.6843444653,FCC_SS
-0.2177025919,0.6586175369,-0.7367798548,-0.6775640359,-0.2540161115,1.022296137,-0.4575836721,1.297501277,-0.8627154042,1.08719507,0.744594498,0.7195467906,-0.03112201067,Im
-0.7721763815,-0.7381307613,-0.2968518345,-0.6784083103,-0.2601079086,0.43757015,0.05636606714,0.2088886451,0.2321195611,0.5187250108,0.1897886136,0.366250385,-0.5241766844,Im
-0.4843667038,-0.277624932,-0.2493168093,0.003888587635,0.4031948,-0.6271799359,-0.1316593562,0.605385362,-0.8774244798,0.3996364172,0.6119633675,0.6691133679,-0.2712650542,Im
-1.085016249,-0.9455699111,0.003087417302,-1.45955913,1.215062579,-1.766054915,-0.6293024088,1.12451544,-1.368306437,1.116469307,0.1018523921,1.085500855,-1.769469436,FCC_SS
0.4833182564,-0.8377610994,5.269446848,-1.020571908,-0.3583431138,1.052190124,-0.6935294912,2.144738481,2.186169099,-0.3469877087,-1.115413963,5.287531048,1.989556379,BCC_SS
-0.4033615419,-0.5104448002,0.2794751589,-1.37380988,0.5596027663,-1.11546871,0.1523405849,0.4071763484,-0.5971654144,0.2769612573,0.4569752869,0.9348999299,-1.81997112,Im
0.6201867003,-0.02359379872,1.472821518,0.1986763441,0.3125739444,-0.3999028461,0.3330808565,-0.4980099933,1.234137326,-0.4983367661,-0.6562715247,-0.2622680965,1.221280746,BCC_SS
0.410908827,-0.583780179,1.610503758,0.1184258804,-0.1859232307,-0.9336357287,0.02937350111,-0.3521826763,1.057279474,-0.3917429988,-1.32190168,0.5595887224,0.9621206328,BCC_SS
0.0544905388,0.5712725415,-1.116364538,1.127564159,-0.4343626357,-0.0842779334,0.5148870013,0.2287479591,-0.1823944839,-0.01005025344,1.177283744,-0.1013489352,0.7342991589,Im
-0.1837763321,-0.07749094756,-1.733320146,0.03601541182,-1.208830329,-0.2770468653,-1.144945219,-0.3666563858,0.7386552039,0.04096503838,0.5891961829,-0.4560496778,0.3550311688,Im
1.948386981,0.1976693549,0.7516528184,-0.5186948027,0.4356216893,-0.6997659195,-0.6503923878,-1.899402383,0.1507682858,-1.397609977,-1.812509788,-1.843970672,-1.810555738,BCC_SS
0.6710605681,1.082437428,0.3734259367,1.422650557,-2.419668015,1.75417661,0.2391436707,-0.9076564987,-0.5255885847,-1.418738316,-0.6353545512,-1.480729223,-0.03829660979,Im
1.506185858,0.4351057902,1.281904979,0.3403223835,0.8429695679,-0.3409976051,0.5253061513,-1.502081242,-0.3352779856,-1.032997214,-1.38202488,-0.966166859,0.1682464879,BCC_SS
0.7901780695,0.9949796842,1.075042653,-0.182330389,-0.06011312606,-0.2020495474,0.01644355749,-0.501497627,1.392380495,-0.552064826,-0.4866969509,-0.473170069,1.361317826,BCC_SS
0.5447054498,-0.3690823649,1.393124002,0.4959367415,0.06072400453,-0.8404571866,-0.6345204917,-0.8435034524,-1.959109898,-0.5528364034,-1.821701962,-0.4676024063,0.2981189424,BCC_SS
0.1072161449,0.5711230341,-1.475025838,0.9713562638,0.12033951,0.4320352491,0.6259635345,0.7208178551,-0.3370968269,0.430191441,1.546409967,-0.185185191,0.7482203481,BCC_SS
0.8497571572,0.8998260696,0.9578921341,-0.3242144178,0.06592786534,-0.541900263,-0.1541800038,-0.7132549589,1.150098878,-0.6756550402,-0.7294826237,-0.7127867143,0.9536418147,BCC_SS
1.495113248,0.4386457472,1.287786292,0.3360386679,0.8410537355,-0.3326707963,0.5157252716,-1.507568983,-0.3354356801,-1.030951965,-1.384205314,-0.9658399985,0.156743494,BCC_SS
-0.8041763154,-1.271056386,-0.3056145214,-0.358279801,0.2094943479,1.13047527,0.2220896094,-0.1719487777,0.4379590419,0.4990567237,0.1796696216,0.119296496,-0.6954635685,FCC_PLUS_BCC
0.4043986396,-0.03496682287,0.3394093719,1.745161903,-1.947967057,1.680745828,0.01869884896,-0.6017561778,-2.201444069,-0.9642631649,-0.3552587941,-1.09394058,0.04472419017,BCC_SS
0.6375643915,0.5802346325,-2.329284673,-0.3708726503,1.496359635,-1.052565135,-2.002181838,-0.7455308038,0.7608246912,-2.180903534,1.609183774,-2.12171426,-0.8701790747,Im
-0.5937539799,-0.3296700412,-0.1364211456,-0.4415582735,0.4238992471,-0.2711966904,-0.04528411154,0.7090718233,-0.8262339311,0.5700474532,0.4876478734,0.8132585033,-0.6979618192,Im
-0.2065629926,-0.06603599312,-1.671124981,0.01716190407,-1.153156347,-0.2282925921,-1.114564434,-0.3246458505,0.7341730502,0.08818735976,0.5577862843,-0.4052048485,0.3166617165,Im
0.7201627968,0.9215169459,0.3665580641,1.552254184,-2.711322278,1.869681782,0.4464014273,-0.9458376022,-0.7326983116,-1.553594724,-0.6548144701,-1.576946907,-0.144779398,Im
1.617011675,0.3531229711,1.173410674,0.326686127,0.9616695444,-0.3925381428,0.366086351,-1.564507172,-0.3170643105,-1.131123689,-1.474290158,-1.062421892,0.05020219369,BCC_SS
-0.02093360168,0.3847563891,-1.7865619,0.3732560693,-1.345170842,-0.1868888871,-0.8173238095,-0.3340507386,0.7498566362,-0.06352253291,0.777634042,-0.4662090484,0.5035856491,Im
-0.854248883,-1.911745113,-0.7816032486,-1.285298508,-0.7920483075,0.4534445759,-1.313534196,-0.1838644728,0.509425715,0.4920526324,-0.4404657989,-0.1175289372,-0.3887431281,FCC_SS
0.7712021113,-0.1555588784,1.480875371,0.482910536,0.2480688229,-0.7861903429,-0.6817031728,-1.050177078,-1.514036998,-0.715758491,-1.413195849,-0.6400786415,0.4903685576,BCC_SS
-1.350938504,0.8641434731,-0.08304300483,0.8809597226,-0.6514022988,0.2714122355,3.030309598,0.7487597034,0.9779595999,0.100049096,0.4803663243,0.9092725689,0.9472783354,FCC_SS
-0.8370042215,-0.544215381,0.1992621513,-0.1944327687,0.6823142735,-0.8862099745,-0.5035922855,1.817810014,-0.1897049134,1.821639965,0.1988266519,1.50105233,-1.054503743,FCC_SS
0.4689107632,-0.8465268344,5.280878744,-1.037764352,-0.3427687947,1.029701184,-0.6495390758,2.142054377,2.205887217,-0.3479061834,-1.105794097,5.301093523,2.010965208,BCC_SS
1.227610765,1.277263004,0.7379467546,-0.6293442304,-0.610974009,0.3736767415,-0.1084114713,-1.359256515,0.289947728,-0.9925644539,-1.298515403,-1.450597468,-0.7389287008,BCC_SS
0.7560937104,1.358451951,0.5633248022,-0.6342947964,-1.001003792,0.7189449416,-0.7490444655,-0.9925250143,-0.4099483327,-0.8110109747,-1.165547545,-1.057937494,-0.2567407266,BCC_SS
-0.4105234675,-0.2566928185,-0.4564321782,0.03415007553,0.374364144,-0.5955808257,-0.3173287188,0.5832779571,-1.113532439,0.3170153575,0.5855348653,0.6150116424,-0.1776187782,Im
0.7112505251,1.786381083,0.8992009744,-0.03832944433,-0.8135695089,1.090294915,1.093597954,-0.6782289847,1.267326642,-0.81410327,-0.7117547599,-0.6898394076,0.9670655992,Im
0.6253763847,1.442909613,-3.158340325,1.402355919,-0.2788146113,-0.1192878384,-0.4845694597,-0.592081399,0.9796081381,-1.087360036,2.842798291,-3.018362734,0.2991972725,Im
0.2516165181,1.586940036,-1.833728151,1.149705871,-1.333047998,1.375974806,-0.04385575836,-0.1872415997,0.8542052414,-0.1656935703,2.152101227,-0.6397947466,0.604268447,FCC_SS
-0.1463483266,0.05553401044,-1.729233716,0.1599081131,-1.180481006,-0.2530500242,-1.06550097,-0.3128649012,0.7313536613,0.07171970077,0.6762154748,-0.4160696445,0.4014265142,Im
0.4851093817,-0.850949223,5.232554716,-1.029070475,-0.343077385,1.057692764,-0.6812042221,2.086072928,2.166309845,-0.3185109427,-1.107084553,5.225505427,1.973015866,BCC_SS
0.6231640943,1.63363027,1.016221245,0.1982366281,0.1403248442,-1.052024942,1.289372025,-0.6579816025,0.9964513585,-0.5024500846,-0.4049925224,-0.5252490411,1.020022115,Im
-1.110200543,-1.37940336,-0.2971864225,-0.8435270137,-0.1236705552,0.2497742612,0.5233967336,0.04520142459,0.383443239,0.6793566149,-0.04341424179,0.3865212941,-0.6772425484,FCC_SS
-0.07334162874,0.1574156079,-1.321346671,0.6122713862,0.7633723414,0.7674080105,1.201346266,0.7972999522,-0.4052108432,0.9824149731,1.338804969,0.009038765045,0.1783893467,FCC_SS
-0.8061984374,-1.94540406,-0.7586032137,-1.018242226,-1.03571038,0.6987855807,-1.329976783,-0.3931222496,0.386712219,0.1440796895,-0.5237713764,-0.2631506938,-0.399901639,FCC_SS
-0.2562086344,-0.2389676997,-0.9560249061,0.5226192399,1.622908268,0.4188524414,1.471177673,0.8546269545,-0.8293462626,1.281400686,0.97211648,0.1184237169,-0.0957904145,Im
1.532621137,0.4509435301,1.30114006,0.3275546711,0.8991640806,-0.325881361,0.4804022713,-1.548827163,-0.3100626758,-1.042432691,-1.375949479,-0.9725090651,0.165575373,BCC_SS
-1.32492358,-1.00650676,-0.1163378686,-1.871724488,1.446635518,-2.042645588,-0.9596905667,1.414248033,-1.718867572,1.382838279,-0.06584101358,1.287437909,-1.959513868,FCC_SS
-1.126184454,-0.9699222118,0.008301539652,-1.462215386,1.264057953,-1.831597129,-0.685647108,1.161059828,-1.383299528,1.139343517,0.0957287583,1.108201577,-1.786337591,FCC_SS
-0.5943403122,-0.4122749242,-0.07148968626,-0.4757709845,0.448109599,0.1039260899,-0.5064584575,1.871494903,-1.076436046,1.92934675,0.2412284393,1.526067336,-1.157340783,FCC_SS
-1.051943504,-1.170034121,-0.3316094959,-0.7229034766,-0.1498569246,0.2310734036,0.4429612431,0.1153914136,0.3410504286,0.6308577353,0.04267601957,0.4067520478,-0.612191558,Im
0.04813027768,0.5687889231,-1.108898128,1.109101449,-0.4326050755,-0.08891940647,0.507647576,0.2321376286,-0.1599319424,0.005474124975,1.190719963,-0.0836553263,0.7197236901,BCC_SS
2.759284326,-2.035136828,-17.33037367,4.055040964,-1.79464222,-4.205353618,3.916350639,-3.4002682,6.188578444,-1.757584759,18.73607648,-18.47638112,-2.857817604,Im
0.04977683631,0.5685086885,-1.117316103,1.117279509,-0.4407025153,-0.1054487747,0.546544313,0.2188012075,-0.1658327367,-0.0123882034,1.161536153,-0.08990634811,0.7313190895,Im
1.502101263,0.4328352607,1.290251092,0.3303876065,0.8345035817,-0.3359768589,0.5398996485,-1.505378853,-0.3229287576,-1.036453628,-1.375803165,-0.9796745097,0.1680758075,BCC_SS
-0.2824250815,-0.2568785082,-0.9130920991,0.5165760899,1.608324675,0.3848198455,1.43683126,0.8756898311,-0.8566811271,1.334798476,0.9363561829,0.1346368243,-0.1431242023,Im
-0.5045308912,-0.3524514584,0.2291189805,-0.5050922291,0.6241900887,-1.348011577,0.01156117627,0.5811849788,-0.6834054051,0.483083478,0.3960816441,0.8360507803,-1.082948789,Im
-1.914183099,-4.892227834,-0.6503033371,-5.095545882,1.926136739,-4.904663618,-2.203531973,1.965936614,-4.998361566,4.891087666,-0.9613877172,1.462159289,-5.038931337,FCC_SS
-1.01449166,-1.83759847,-0.862920925,-1.876581557,-0.3695030358,0.008356631307,-1.245430774,0.1654253137,0.6732548877,1.2472163,-0.2300549639,0.1428286531,-0.4415129353,FCC_SS
1.621147507,0.3162461068,0.4429483172,1.218565887,-1.588962252,1.913710847,0.08959294613,-1.402858167,0.2033580895,-1.879228306,-0.989767428,-1.879327123,-1.183940102,Im
0.4084774295,-0.7536333532,2.159468159,0.009352799466,-0.6667557492,0.6480246302,0.4421167526,1.702696571,1.891885465,-0.3665101081,-1.300554239,2.205392965,1.885720393,BCC_SS
1.391663639,1.265036718,0.6295763391,-0.6616147417,-0.3175832132,0.3456647998,0.1388763705,-1.518979759,0.3436121075,-1.190453645,-1.537563524,-1.390992993,-0.7180260604,BCC_SS
-0.136054578,0.08064677689,-1.6490008,0.07521755055,-1.198833002,-0.1291729727,-0.8543496778,-0.3019507441,0.736421067,0.08354660812,0.6561551386,-0.402541101,0.3537510198,Im
-11.16415205,-105.5928936,-10.86645752,-83.76906014,18.32721686,-88.59818759,-28.68264749,16.08809204,-93.24474572,96.22068671,-26.69488565,11.63020068,-86.75270545,FCC_SS
1.121533298,0.2490239034,0.9141611967,1.371122342,-0.8797211796,1.414802272,1.320350852,-1.297531439,-0.4670095236,-1.256701918,-0.9188381139,-1.055745755,0.3621595795,BCC_SS
-1.106353104,-1.378433765,-0.291278564,-0.8378316578,-0.1295172321,0.2550616349,0.5393196095,0.04154753278,0.3857223272,0.6698591974,-0.03911111013,0.3840062622,-0.6750084371,FCC_SS
1.520045776,0.428621917,1.285029242,0.3350535369,0.8598284282,-0.3461429919,0.5094720048,-1.518310061,-0.3472634875,-1.039324506,-1.391973672,-0.9751316451,0.1566036175,BCC_SS
0.369744964,-0.741689112,2.088543864,0.06956540375,-0.7082626374,0.571359948,0.5125675428,1.614504638,1.84975084,-0.331112424,-1.312152832,2.134031303,1.848679161,BCC_SS
1.149095179,1.05390276,1.286756321,-0.4095359194,0.5366880399,-0.8729856383,0.5168870806,-0.7035464849,1.496106692,-0.6245326187,-0.5513748159,-0.589012956,1.326614234,BCC_SS
0.581089719,-0.4614164879,1.454017366,0.5386074013,0.1094316027,-0.8160218917,-0.9466165524,-0.8599395852,-2.034616561,-0.5806405921,-1.708403902,-0.5721069372,0.2550987456,BCC_SS
-1.111396455,-1.376698906,-0.2989362763,-0.8424380567,-0.118405787,0.2564662207,0.5206702373,0.03561296459,0.3854111266,0.6732528543,-0.04425380463,0.3827837612,-0.6744765493,FCC_SS
0.7438210013,1.037701072,0.7892134172,-0.2230819815,-0.5485508645,0.3092429786,-0.08469196827,-0.5534336379,1.123542677,-0.6144247528,-0.7218782378,-0.6321563659,1.053250913,BCC_SS
0.7537724371,0.1990947088,1.447316831,0.3800008207,0.1962862542,-0.9128053275,0.5074119047,-0.4986955916,1.315342677,-0.523726952,-0.6100364599,-0.3076230795,1.434533438,BCC_SS
-1.839811506,-1.117134112,0.1268191123,-1.289979776,0.9728596425,-1.511508992,-1.648060308,0.9748644923,-0.631652869,1.510775019,0.3403034205,1.287217709,-1.390255428,FCC_SS
-0.2548406473,-0.2390266503,-0.9472178841,0.5506287843,1.680713356,0.4254334977,1.522540134,0.8388585282,-0.8294265753,1.299882645,0.9622287105,0.1109567835,-0.08723415053,Im
-0.2058528497,0.6786540037,-0.5636102446,-0.236925091,-0.5439231466,0.935993664,-0.02104596183,0.8235872447,0.02734808333,0.8777175582,0.8715241973,0.5526249599,-0.009651389891,Im
0.8936490768,-0.01635663442,0.9706711669,1.187675453,-0.6130726626,1.046482022,-0.3837441009,-1.126728815,-1.338860108,-1.067326088,-1.037782603,-0.9265253357,0.3645755732,BCC_SS
-0.5967407194,1.565305166,-0.3330326803,1.705867023,-0.5902635567,-0.004159086536,1.2653934,0.9065071095,0.9792179119,-0.0901604882,1.274092331,0.6357658779,1.482801582,Im
0.3178139701,0.2568081037,0.4184204837,1.802148509,-1.563320395,1.587767593,0.4847235575,-0.3442123601,0.987774271,-0.5125045953,-0.2251632731,-0.4896527361,1.444612222,FCC_SS
0.3576446471,-0.7252245333,2.07807091,0.05010664007,-0.6906783941,0.5720679008,0.562050492,1.601175936,1.828608889,-0.3496130684,-1.400226071,2.149811376,1.832677689,BCC_SS
0.8372451903,1.171811773,0.3315627171,1.400792881,-2.346184593,1.907058539,0.03275850809,-1.045280125,-0.01902947571,-1.644837333,-0.7162232357,-1.665237131,-0.2384688062,Im
-0.3737622698,-0.1856709814,-0.7552603198,0.3187362659,-0.8242993986,0.4199551429,1.518165282,-0.1453276818,0.5166770745,0.1400768829,0.624820915,-0.02375954748,0.1123508446,FCC_PLUS_BCC
0.4712025242,-0.7994437755,2.066743061,-1.703591265,0.163077458,-0.7125858516,-1.553005739,-0.160270828,1.432338318,-0.4203897228,-1.63277311,1.313986323,1.275295113,BCC_SS
-1.840358392,-1.112172002,0.1320645307,-1.285743881,0.9610943112,-1.499610753,-1.656131745,0.9697076274,-0.6255816241,1.502459644,0.3490739464,1.272272182,-1.380971267,FCC_SS
0.6120950376,1.869736854,1.071146556,0.1720092032,-0.6474152838,0.5338298214,1.115310978,-0.4492782571,1.446177097,-0.7054060082,-0.5288199708,-0.4194375304,1.227798994,Im
